,,state,decision
5317,1976-06-01,8.0,0.0
5317,1976-07-01,9.0,0.0
5317,1976-08-01,10.0,0.0
5317,1976-09-01,11.0,0.0
5317,1976-10-01,12.0,0.0
5317,1976-11-01,13.0,0.0
5317,1976-12-01,14.0,0.0
5317,1977-01-01,15.0,0.0
5317,1977-02-01,16.0,0.0
5317,1977-03-01,17.0,0.0
5317,1977-04-01,18.0,0.0
5317,1977-05-01,19.0,0.0
5317,1977-06-01,20.0,0.0
5317,1977-07-01,21.0,0.0
5317,1977-08-01,23.0,0.0
5317,1977-09-01,24.0,0.0
5317,1977-10-01,25.0,0.0
5317,1977-11-01,25.0,0.0
5317,1977-12-01,26.0,0.0
5317,1978-01-01,27.0,0.0
5317,1978-02-01,28.0,0.0
5317,1978-03-01,29.0,0.0
5317,1978-04-01,30.0,0.0
5317,1978-05-01,30.0,0.0
5317,1978-06-01,31.0,0.0
5317,1978-07-01,32.0,0.0
5317,1978-08-01,33.0,0.0
5317,1978-09-01,33.0,0.0
5317,1978-10-01,35.0,0.0
5317,1978-11-01,36.0,0.0
5317,1978-12-01,37.0,0.0
5317,1979-01-01,38.0,0.0
5317,1979-02-01,39.0,0.0
5317,1979-03-01,39.0,0.0
5317,1979-04-01,40.0,0.0
5317,1979-05-01,41.0,0.0
5317,1979-06-01,42.0,0.0
5317,1979-07-01,42.0,0.0
5317,1979-08-01,43.0,0.0
5317,1979-09-01,43.0,0.0
5317,1979-10-01,44.0,0.0
5317,1979-11-01,45.0,0.0
5317,1979-12-01,45.0,0.0
5317,1980-01-01,46.0,0.0
5317,1980-02-01,47.0,0.0
5317,1980-03-01,48.0,0.0
5317,1980-04-01,48.0,0.0
5317,1980-05-01,49.0,0.0
5317,1980-06-01,49.0,0.0
5317,1980-07-01,50.0,0.0
5317,1980-08-01,50.0,0.0
5317,1980-09-01,51.0,0.0
5317,1980-10-01,51.0,0.0
5317,1980-11-01,52.0,0.0
5317,1980-12-01,53.0,0.0
5317,1981-01-01,53.0,0.0
5317,1981-02-01,54.0,0.0
5317,1981-03-01,54.0,0.0
5317,1981-04-01,55.0,0.0
5317,1981-05-01,56.0,0.0
5317,1981-06-01,56.0,0.0
5317,1981-07-01,57.0,0.0
5317,1981-08-01,58.0,0.0
5317,1981-09-01,58.0,0.0
5317,1981-10-01,58.0,0.0
5317,1981-11-01,59.0,1.0
5317,1981-12-01,0.0,0.0
5317,1982-01-01,0.0,0.0
5317,1982-02-01,1.0,0.0
5317,1982-03-01,1.0,0.0
5317,1982-04-01,1.0,0.0
5317,1982-05-01,2.0,0.0
5317,1982-06-01,2.0,0.0
5317,1982-07-01,3.0,0.0
5317,1982-08-01,3.0,0.0
5317,1982-09-01,4.0,0.0
5317,1982-10-01,4.0,0.0
5317,1982-11-01,5.0,0.0
5317,1982-12-01,5.0,0.0
5317,1983-01-01,5.0,0.0
5317,1983-02-01,6.0,0.0
5317,1983-03-01,6.0,0.0
5317,1983-04-01,7.0,0.0
5317,1983-05-01,7.0,0.0
5317,1983-06-01,7.0,0.0
5317,1983-07-01,8.0,0.0
5317,1983-08-01,8.0,0.0
5317,1983-09-01,9.0,0.0
5317,1983-10-01,9.0,0.0
5317,1983-11-01,9.0,0.0
5317,1983-12-01,10.0,0.0
5317,1984-01-01,10.0,0.0
5317,1984-02-01,11.0,0.0
5317,1984-03-01,11.0,0.0
5317,1984-04-01,11.0,0.0
5317,1984-05-01,12.0,0.0
5317,1984-06-01,12.0,0.0
5317,1984-07-01,13.0,0.0
5317,1984-08-01,13.0,0.0
5317,1984-09-01,14.0,0.0
5317,1984-10-01,14.0,0.0
5317,1984-11-01,14.0,0.0
5317,1984-12-01,15.0,0.0
5317,1985-01-01,15.0,0.0
5317,1985-02-01,16.0,0.0
5317,1985-03-01,16.0,0.0
5317,1985-04-01,16.0,0.0
5317,1985-05-01,17.0,0.0
5318,1975-09-01,0.0,0.0
5318,1975-10-01,0.0,0.0
5318,1975-11-01,1.0,0.0
5318,1975-12-01,2.0,0.0
5318,1976-01-01,3.0,0.0
5318,1976-02-01,4.0,0.0
5318,1976-03-01,5.0,0.0
5318,1976-04-01,6.0,0.0
5318,1976-05-01,7.0,0.0
5318,1976-06-01,8.0,0.0
5318,1976-07-01,9.0,0.0
5318,1976-08-01,9.0,0.0
5318,1976-09-01,10.0,0.0
5318,1976-10-01,11.0,0.0
5318,1976-11-01,12.0,0.0
5318,1976-12-01,13.0,0.0
5318,1977-01-01,14.0,0.0
5318,1977-02-01,14.0,0.0
5318,1977-03-01,15.0,0.0
5318,1977-04-01,16.0,0.0
5318,1977-05-01,17.0,0.0
5318,1977-06-01,17.0,0.0
5318,1977-07-01,18.0,0.0
5318,1977-08-01,19.0,0.0
5318,1977-09-01,20.0,0.0
5318,1977-10-01,21.0,0.0
5318,1977-11-01,21.0,0.0
5318,1977-12-01,22.0,0.0
5318,1978-01-01,23.0,0.0
5318,1978-02-01,24.0,0.0
5318,1978-03-01,25.0,0.0
5318,1978-04-01,26.0,0.0
5318,1978-05-01,27.0,0.0
5318,1978-06-01,28.0,0.0
5318,1978-07-01,29.0,0.0
5318,1978-08-01,30.0,0.0
5318,1978-09-01,31.0,0.0
5318,1978-10-01,32.0,0.0
5318,1978-11-01,33.0,0.0
5318,1978-12-01,34.0,0.0
5318,1979-01-01,35.0,0.0
5318,1979-02-01,36.0,0.0
5318,1979-03-01,37.0,0.0
5318,1979-04-01,38.0,0.0
5318,1979-05-01,39.0,0.0
5318,1979-06-01,39.0,0.0
5318,1979-07-01,40.0,0.0
5318,1979-08-01,41.0,0.0
5318,1979-09-01,41.0,0.0
5318,1979-10-01,42.0,0.0
5318,1979-11-01,43.0,0.0
5318,1979-12-01,43.0,0.0
5318,1980-01-01,44.0,0.0
5318,1980-02-01,45.0,0.0
5318,1980-03-01,46.0,0.0
5318,1980-04-01,47.0,0.0
5318,1980-05-01,47.0,0.0
5318,1980-06-01,48.0,0.0
5318,1980-07-01,48.0,0.0
5318,1980-08-01,49.0,0.0
5318,1980-09-01,50.0,0.0
5318,1980-10-01,50.0,0.0
5318,1980-11-01,51.0,0.0
5318,1980-12-01,51.0,0.0
5318,1981-01-01,52.0,0.0
5318,1981-02-01,52.0,0.0
5318,1981-03-01,53.0,0.0
5318,1981-04-01,54.0,0.0
5318,1981-05-01,54.0,0.0
5318,1981-06-01,55.0,0.0
5318,1981-07-01,56.0,0.0
5318,1981-08-01,56.0,0.0
5318,1981-09-01,57.0,0.0
5318,1981-10-01,57.0,0.0
5318,1981-11-01,58.0,0.0
5318,1981-12-01,59.0,0.0
5318,1982-01-01,60.0,0.0
5318,1982-02-01,60.0,0.0
5318,1982-03-01,61.0,0.0
5318,1982-04-01,61.0,0.0
5318,1982-05-01,62.0,0.0
5318,1982-06-01,62.0,0.0
5318,1982-07-01,63.0,0.0
5318,1982-08-01,63.0,0.0
5318,1982-09-01,64.0,0.0
5318,1982-10-01,64.0,0.0
5318,1982-11-01,65.0,0.0
5318,1982-12-01,65.0,0.0
5318,1983-01-01,65.0,0.0
5318,1983-02-01,66.0,0.0
5318,1983-03-01,66.0,0.0
5318,1983-04-01,67.0,0.0
5318,1983-05-01,67.0,0.0
5318,1983-06-01,67.0,0.0
5318,1983-07-01,68.0,0.0
5318,1983-08-01,68.0,0.0
5318,1983-09-01,68.0,0.0
5318,1983-10-01,69.0,0.0
5318,1983-11-01,69.0,0.0
5318,1983-12-01,69.0,0.0
5318,1984-01-01,70.0,0.0
5318,1984-02-01,71.0,0.0
5318,1984-03-01,71.0,0.0
5318,1984-04-01,71.0,0.0
5318,1984-05-01,71.0,0.0
5318,1984-06-01,72.0,0.0
5318,1984-07-01,72.0,0.0
5318,1984-08-01,73.0,1.0
5318,1984-09-01,0.0,0.0
5318,1984-10-01,0.0,0.0
5318,1984-11-01,1.0,0.0
5318,1984-12-01,2.0,0.0
5318,1985-01-01,2.0,0.0
5318,1985-02-01,2.0,0.0
5318,1985-03-01,3.0,0.0
5318,1985-04-01,3.0,0.0
5318,1985-05-01,4.0,0.0
5319,1975-09-01,0.0,0.0
5319,1975-10-01,0.0,0.0
5319,1975-11-01,1.0,0.0
5319,1975-12-01,1.0,0.0
5319,1976-01-01,2.0,0.0
5319,1976-02-01,2.0,0.0
5319,1976-03-01,2.0,0.0
5319,1976-04-01,3.0,0.0
5319,1976-05-01,3.0,0.0
5319,1976-06-01,4.0,0.0
5319,1976-07-01,4.0,0.0
5319,1976-08-01,4.0,0.0
5319,1976-09-01,4.0,0.0
5319,1976-10-01,5.0,0.0
5319,1976-11-01,5.0,0.0
5319,1976-12-01,6.0,0.0
5319,1977-01-01,6.0,0.0
5319,1977-02-01,7.0,0.0
5319,1977-03-01,8.0,0.0
5319,1977-04-01,8.0,0.0
5319,1977-05-01,9.0,0.0
5319,1977-06-01,10.0,0.0
5319,1977-07-01,10.0,0.0
5319,1977-08-01,11.0,0.0
5319,1977-09-01,11.0,0.0
5319,1977-10-01,12.0,0.0
5319,1977-11-01,13.0,0.0
5319,1977-12-01,13.0,0.0
5319,1978-01-01,14.0,0.0
5319,1978-02-01,15.0,0.0
5319,1978-03-01,16.0,0.0
5319,1978-04-01,17.0,0.0
5319,1978-05-01,18.0,0.0
5319,1978-06-01,19.0,0.0
5319,1978-07-01,20.0,0.0
5319,1978-08-01,21.0,0.0
5319,1978-09-01,22.0,0.0
5319,1978-10-01,23.0,0.0
5319,1978-11-01,24.0,0.0
5319,1978-12-01,25.0,0.0
5319,1979-01-01,26.0,0.0
5319,1979-02-01,27.0,0.0
5319,1979-03-01,28.0,0.0
5319,1979-04-01,29.0,0.0
5319,1979-05-01,30.0,0.0
5319,1979-06-01,30.0,0.0
5319,1979-07-01,31.0,0.0
5319,1979-08-01,31.0,0.0
5319,1979-09-01,32.0,0.0
5319,1979-10-01,32.0,0.0
5319,1979-11-01,33.0,0.0
5319,1979-12-01,34.0,0.0
5319,1980-01-01,35.0,0.0
5319,1980-02-01,36.0,0.0
5319,1980-03-01,37.0,0.0
5319,1980-04-01,37.0,0.0
5319,1980-05-01,38.0,0.0
5319,1980-06-01,38.0,0.0
5319,1980-07-01,39.0,0.0
5319,1980-08-01,39.0,0.0
5319,1980-09-01,40.0,0.0
5319,1980-10-01,40.0,0.0
5319,1980-11-01,41.0,0.0
5319,1980-12-01,41.0,0.0
5319,1981-01-01,42.0,0.0
5319,1981-02-01,42.0,1.0
5319,1981-03-01,0.0,0.0
5319,1981-04-01,0.0,0.0
5319,1981-05-01,0.0,0.0
5319,1981-06-01,1.0,0.0
5319,1981-07-01,2.0,0.0
5319,1981-08-01,3.0,0.0
5319,1981-09-01,3.0,0.0
5319,1981-10-01,4.0,0.0
5319,1981-11-01,4.0,0.0
5319,1981-12-01,5.0,0.0
5319,1982-01-01,5.0,0.0
5319,1982-02-01,5.0,0.0
5319,1982-03-01,5.0,0.0
5319,1982-04-01,5.0,0.0
5319,1982-05-01,5.0,0.0
5319,1982-06-01,6.0,0.0
5319,1982-07-01,6.0,0.0
5319,1982-08-01,7.0,0.0
5319,1982-09-01,7.0,0.0
5319,1982-10-01,8.0,0.0
5319,1982-11-01,8.0,0.0
5319,1982-12-01,8.0,0.0
5319,1983-01-01,9.0,0.0
5319,1983-02-01,9.0,0.0
5319,1983-03-01,9.0,0.0
5319,1983-04-01,10.0,0.0
5319,1983-05-01,10.0,0.0
5319,1983-06-01,10.0,0.0
5319,1983-07-01,11.0,0.0
5319,1983-08-01,11.0,0.0
5319,1983-09-01,12.0,0.0
5319,1983-10-01,12.0,0.0
5319,1983-11-01,12.0,0.0
5319,1983-12-01,13.0,0.0
5319,1984-01-01,13.0,0.0
5319,1984-02-01,13.0,0.0
5319,1984-03-01,14.0,0.0
5319,1984-04-01,14.0,0.0
5319,1984-05-01,14.0,0.0
5319,1984-06-01,15.0,0.0
5319,1984-07-01,15.0,0.0
5319,1984-08-01,16.0,0.0
5319,1984-09-01,16.0,0.0
5319,1984-10-01,16.0,0.0
5319,1984-11-01,17.0,0.0
5319,1984-12-01,17.0,0.0
5319,1985-01-01,17.0,0.0
5319,1985-02-01,18.0,0.0
5319,1985-03-01,18.0,0.0
5319,1985-04-01,19.0,0.0
5319,1985-05-01,19.0,0.0
5320,1975-09-01,0.0,0.0
5320,1975-10-01,0.0,0.0
5320,1975-11-01,1.0,0.0
5320,1975-12-01,1.0,0.0
5320,1976-01-01,2.0,0.0
5320,1976-02-01,2.0,0.0
5320,1976-03-01,3.0,0.0
5320,1976-04-01,3.0,0.0
5320,1976-05-01,4.0,0.0
5320,1976-06-01,4.0,0.0
5320,1976-07-01,5.0,0.0
5320,1976-08-01,5.0,0.0
5320,1976-09-01,6.0,0.0
5320,1976-10-01,7.0,0.0
5320,1976-11-01,7.0,0.0
5320,1976-12-01,8.0,0.0
5320,1977-01-01,8.0,0.0
5320,1977-02-01,9.0,0.0
5320,1977-03-01,9.0,0.0
5320,1977-04-01,10.0,0.0
5320,1977-05-01,10.0,0.0
5320,1977-06-01,11.0,0.0
5320,1977-07-01,12.0,0.0
5320,1977-08-01,12.0,0.0
5320,1977-09-01,13.0,0.0
5320,1977-10-01,14.0,0.0
5320,1977-11-01,15.0,0.0
5320,1977-12-01,15.0,0.0
5320,1978-01-01,16.0,0.0
5320,1978-02-01,16.0,0.0
5320,1978-03-01,17.0,0.0
5320,1978-04-01,18.0,0.0
5320,1978-05-01,19.0,0.0
5320,1978-06-01,19.0,0.0
5320,1978-07-01,20.0,0.0
5320,1978-08-01,21.0,0.0
5320,1978-09-01,22.0,0.0
5320,1978-10-01,23.0,0.0
5320,1978-11-01,23.0,0.0
5320,1978-12-01,24.0,0.0
5320,1979-01-01,25.0,0.0
5320,1979-02-01,26.0,0.0
5320,1979-03-01,27.0,0.0
5320,1979-04-01,27.0,0.0
5320,1979-05-01,28.0,0.0
5320,1979-06-01,29.0,0.0
5320,1979-07-01,30.0,0.0
5320,1979-08-01,30.0,0.0
5320,1979-09-01,31.0,0.0
5320,1979-10-01,31.0,0.0
5320,1979-11-01,32.0,0.0
5320,1979-12-01,33.0,0.0
5320,1980-01-01,33.0,0.0
5320,1980-02-01,34.0,0.0
5320,1980-03-01,35.0,0.0
5320,1980-04-01,36.0,0.0
5320,1980-05-01,36.0,0.0
5320,1980-06-01,37.0,0.0
5320,1980-07-01,37.0,0.0
5320,1980-08-01,38.0,0.0
5320,1980-09-01,38.0,0.0
5320,1980-10-01,39.0,0.0
5320,1980-11-01,40.0,0.0
5320,1980-12-01,40.0,0.0
5320,1981-01-01,41.0,0.0
5320,1981-02-01,41.0,0.0
5320,1981-03-01,42.0,0.0
5320,1981-04-01,43.0,0.0
5320,1981-05-01,43.0,0.0
5320,1981-06-01,44.0,0.0
5320,1981-07-01,44.0,0.0
5320,1981-08-01,45.0,0.0
5320,1981-09-01,45.0,0.0
5320,1981-10-01,46.0,0.0
5320,1981-11-01,46.0,0.0
5320,1981-12-01,47.0,0.0
5320,1982-01-01,48.0,0.0
5320,1982-02-01,49.0,0.0
5320,1982-03-01,49.0,0.0
5320,1982-04-01,50.0,0.0
5320,1982-05-01,50.0,0.0
5320,1982-06-01,51.0,0.0
5320,1982-07-01,52.0,0.0
5320,1982-08-01,53.0,0.0
5320,1982-09-01,53.0,0.0
5320,1982-10-01,54.0,0.0
5320,1982-11-01,54.0,0.0
5320,1982-12-01,55.0,0.0
5320,1983-01-01,55.0,0.0
5320,1983-02-01,55.0,0.0
5320,1983-03-01,56.0,0.0
5320,1983-04-01,56.0,0.0
5320,1983-05-01,57.0,0.0
5320,1983-06-01,57.0,0.0
5320,1983-07-01,58.0,0.0
5320,1983-08-01,58.0,0.0
5320,1983-09-01,58.0,0.0
5320,1983-10-01,59.0,0.0
5320,1983-11-01,59.0,0.0
5320,1983-12-01,60.0,0.0
5320,1984-01-01,60.0,0.0
5320,1984-02-01,60.0,0.0
5320,1984-03-01,61.0,0.0
5320,1984-04-01,61.0,0.0
5320,1984-05-01,61.0,0.0
5320,1984-06-01,62.0,0.0
5320,1984-07-01,62.0,0.0
5320,1984-08-01,62.0,0.0
5320,1984-09-01,63.0,0.0
5320,1984-10-01,63.0,0.0
5320,1984-11-01,64.0,0.0
5320,1984-12-01,64.0,0.0
5320,1985-01-01,64.0,1.0
5320,1985-02-01,0.0,0.0
5320,1985-03-01,0.0,0.0
5320,1985-04-01,0.0,0.0
5320,1985-05-01,1.0,0.0
5321,1975-09-01,0.0,0.0
5321,1975-10-01,0.0,0.0
5321,1975-11-01,1.0,0.0
5321,1975-12-01,1.0,0.0
5321,1976-01-01,2.0,0.0
5321,1976-02-01,2.0,0.0
5321,1976-03-01,2.0,0.0
5321,1976-04-01,3.0,0.0
5321,1976-05-01,4.0,0.0
5321,1976-06-01,4.0,0.0
5321,1976-07-01,4.0,0.0
5321,1976-08-01,5.0,0.0
5321,1976-09-01,5.0,0.0
5321,1976-10-01,6.0,0.0
5321,1976-11-01,7.0,0.0
5321,1976-12-01,7.0,0.0
5321,1977-01-01,8.0,0.0
5321,1977-02-01,9.0,0.0
5321,1977-03-01,10.0,0.0
5321,1977-04-01,11.0,0.0
5321,1977-05-01,11.0,0.0
5321,1977-06-01,12.0,0.0
5321,1977-07-01,13.0,0.0
5321,1977-08-01,14.0,0.0
5321,1977-09-01,16.0,0.0
5321,1977-10-01,16.0,0.0
5321,1977-11-01,17.0,0.0
5321,1977-12-01,17.0,0.0
5321,1978-01-01,18.0,0.0
5321,1978-02-01,19.0,0.0
5321,1978-03-01,19.0,0.0
5321,1978-04-01,20.0,0.0
5321,1978-05-01,21.0,0.0
5321,1978-06-01,21.0,0.0
5321,1978-07-01,22.0,0.0
5321,1978-08-01,23.0,0.0
5321,1978-09-01,24.0,0.0
5321,1978-10-01,25.0,0.0
5321,1978-11-01,26.0,0.0
5321,1978-12-01,27.0,0.0
5321,1979-01-01,27.0,0.0
5321,1979-02-01,28.0,0.0
5321,1979-03-01,29.0,0.0
5321,1979-04-01,29.0,0.0
5321,1979-05-01,30.0,0.0
5321,1979-06-01,31.0,0.0
5321,1979-07-01,31.0,0.0
5321,1979-08-01,32.0,0.0
5321,1979-09-01,32.0,0.0
5321,1979-10-01,33.0,0.0
5321,1979-11-01,33.0,0.0
5321,1979-12-01,34.0,0.0
5321,1980-01-01,34.0,0.0
5321,1980-02-01,35.0,0.0
5321,1980-03-01,36.0,0.0
5321,1980-04-01,37.0,0.0
5321,1980-05-01,37.0,0.0
5321,1980-06-01,38.0,0.0
5321,1980-07-01,39.0,0.0
5321,1980-08-01,39.0,0.0
5321,1980-09-01,40.0,0.0
5321,1980-10-01,40.0,0.0
5321,1980-11-01,41.0,0.0
5321,1980-12-01,41.0,0.0
5321,1981-01-01,42.0,0.0
5321,1981-02-01,42.0,0.0
5321,1981-03-01,43.0,0.0
5321,1981-04-01,43.0,0.0
5321,1981-05-01,44.0,0.0
5321,1981-06-01,45.0,0.0
5321,1981-07-01,45.0,0.0
5321,1981-08-01,46.0,0.0
5321,1981-09-01,46.0,0.0
5321,1981-10-01,47.0,0.0
5321,1981-11-01,47.0,0.0
5321,1981-12-01,48.0,0.0
5321,1982-01-01,48.0,0.0
5321,1982-02-01,49.0,0.0
5321,1982-03-01,49.0,0.0
5321,1982-04-01,50.0,0.0
5321,1982-05-01,50.0,0.0
5321,1982-06-01,50.0,0.0
5321,1982-07-01,51.0,0.0
5321,1982-08-01,51.0,0.0
5321,1982-09-01,52.0,0.0
5321,1982-10-01,52.0,0.0
5321,1982-11-01,52.0,1.0
5321,1982-12-01,0.0,0.0
5321,1983-01-01,0.0,0.0
5321,1983-02-01,1.0,0.0
5321,1983-03-01,1.0,0.0
5321,1983-04-01,1.0,0.0
5321,1983-05-01,2.0,0.0
5321,1983-06-01,2.0,0.0
5321,1983-07-01,3.0,0.0
5321,1983-08-01,3.0,0.0
5321,1983-09-01,3.0,0.0
5321,1983-10-01,4.0,0.0
5321,1983-11-01,4.0,0.0
5321,1983-12-01,4.0,0.0
5321,1984-01-01,5.0,0.0
5321,1984-02-01,5.0,0.0
5321,1984-03-01,5.0,0.0
5321,1984-04-01,6.0,0.0
5321,1984-05-01,6.0,0.0
5321,1984-06-01,6.0,0.0
5321,1984-07-01,7.0,0.0
5321,1984-08-01,7.0,0.0
5321,1984-09-01,8.0,0.0
5321,1984-10-01,8.0,0.0
5321,1984-11-01,8.0,0.0
5321,1984-12-01,9.0,0.0
5321,1985-01-01,9.0,0.0
5321,1985-02-01,9.0,0.0
5321,1985-03-01,10.0,0.0
5321,1985-04-01,10.0,0.0
5321,1985-05-01,11.0,0.0
5322,1975-09-01,0.0,0.0
5322,1975-10-01,0.0,0.0
5322,1975-11-01,1.0,0.0
5322,1975-12-01,1.0,0.0
5322,1976-01-01,2.0,0.0
5322,1976-02-01,3.0,0.0
5322,1976-03-01,3.0,0.0
5322,1976-04-01,4.0,0.0
5322,1976-05-01,4.0,0.0
5322,1976-06-01,5.0,0.0
5322,1976-07-01,5.0,0.0
5322,1976-08-01,6.0,0.0
5322,1976-09-01,7.0,0.0
5322,1976-10-01,7.0,0.0
5322,1976-11-01,8.0,0.0
5322,1976-12-01,9.0,0.0
5322,1977-01-01,10.0,0.0
5322,1977-02-01,11.0,0.0
5322,1977-03-01,12.0,0.0
5322,1977-04-01,13.0,0.0
5322,1977-05-01,14.0,0.0
5322,1977-06-01,15.0,0.0
5322,1977-07-01,16.0,0.0
5322,1977-08-01,17.0,0.0
5322,1977-09-01,18.0,0.0
5322,1977-10-01,19.0,0.0
5322,1977-11-01,20.0,0.0
5322,1977-12-01,21.0,0.0
5322,1978-01-01,22.0,0.0
5322,1978-02-01,23.0,0.0
5322,1978-03-01,24.0,0.0
5322,1978-04-01,25.0,0.0
5322,1978-05-01,26.0,0.0
5322,1978-06-01,27.0,0.0
5322,1978-07-01,28.0,0.0
5322,1978-08-01,29.0,0.0
5322,1978-09-01,30.0,0.0
5322,1978-10-01,31.0,0.0
5322,1978-11-01,32.0,0.0
5322,1978-12-01,33.0,0.0
5322,1979-01-01,33.0,0.0
5322,1979-02-01,34.0,0.0
5322,1979-03-01,35.0,0.0
5322,1979-04-01,36.0,0.0
5322,1979-05-01,36.0,0.0
5322,1979-06-01,37.0,0.0
5322,1979-07-01,38.0,0.0
5322,1979-08-01,38.0,0.0
5322,1979-09-01,39.0,0.0
5322,1979-10-01,40.0,0.0
5322,1979-11-01,40.0,0.0
5322,1979-12-01,41.0,0.0
5322,1980-01-01,42.0,0.0
5322,1980-02-01,43.0,0.0
5322,1980-03-01,43.0,0.0
5322,1980-04-01,44.0,0.0
5322,1980-05-01,45.0,0.0
5322,1980-06-01,45.0,0.0
5322,1980-07-01,45.0,0.0
5322,1980-08-01,46.0,0.0
5322,1980-09-01,46.0,0.0
5322,1980-10-01,47.0,0.0
5322,1980-11-01,48.0,0.0
5322,1980-12-01,48.0,0.0
5322,1981-01-01,49.0,0.0
5322,1981-02-01,49.0,0.0
5322,1981-03-01,50.0,0.0
5322,1981-04-01,50.0,0.0
5322,1981-05-01,51.0,0.0
5322,1981-06-01,51.0,0.0
5322,1981-07-01,52.0,0.0
5322,1981-08-01,52.0,0.0
5322,1981-09-01,53.0,0.0
5322,1981-10-01,53.0,0.0
5322,1981-11-01,54.0,0.0
5322,1981-12-01,54.0,0.0
5322,1982-01-01,55.0,0.0
5322,1982-02-01,55.0,0.0
5322,1982-03-01,55.0,0.0
5322,1982-04-01,56.0,0.0
5322,1982-05-01,56.0,0.0
5322,1982-06-01,56.0,0.0
5322,1982-07-01,57.0,0.0
5322,1982-08-01,57.0,0.0
5322,1982-09-01,57.0,0.0
5322,1982-10-01,58.0,0.0
5322,1982-11-01,58.0,0.0
5322,1982-12-01,58.0,0.0
5322,1983-01-01,59.0,0.0
5322,1983-02-01,59.0,0.0
5322,1983-03-01,59.0,1.0
5322,1983-04-01,0.0,0.0
5322,1983-05-01,0.0,0.0
5322,1983-06-01,0.0,0.0
5322,1983-07-01,1.0,0.0
5322,1983-08-01,2.0,0.0
5322,1983-09-01,2.0,0.0
5322,1983-10-01,3.0,0.0
5322,1983-11-01,3.0,0.0
5322,1983-12-01,3.0,0.0
5322,1984-01-01,4.0,0.0
5322,1984-02-01,4.0,0.0
5322,1984-03-01,4.0,0.0
5322,1984-04-01,5.0,0.0
5322,1984-05-01,5.0,0.0
5322,1984-06-01,6.0,0.0
5322,1984-07-01,6.0,0.0
5322,1984-08-01,6.0,0.0
5322,1984-09-01,7.0,0.0
5322,1984-10-01,7.0,0.0
5322,1984-11-01,8.0,0.0
5322,1984-12-01,8.0,0.0
5322,1985-01-01,8.0,0.0
5322,1985-02-01,8.0,0.0
5322,1985-03-01,9.0,0.0
5322,1985-04-01,9.0,0.0
5322,1985-05-01,10.0,0.0
5323,1975-09-01,0.0,0.0
5323,1975-10-01,0.0,0.0
5323,1975-11-01,1.0,0.0
5323,1975-12-01,1.0,0.0
5323,1976-01-01,2.0,0.0
5323,1976-02-01,2.0,0.0
5323,1976-03-01,3.0,0.0
5323,1976-04-01,3.0,0.0
5323,1976-05-01,4.0,0.0
5323,1976-06-01,4.0,0.0
5323,1976-07-01,5.0,0.0
5323,1976-08-01,5.0,0.0
5323,1976-09-01,6.0,0.0
5323,1976-10-01,6.0,0.0
5323,1976-11-01,7.0,0.0
5323,1976-12-01,8.0,0.0
5323,1977-01-01,9.0,0.0
5323,1977-02-01,10.0,0.0
5323,1977-03-01,11.0,0.0
5323,1977-04-01,12.0,0.0
5323,1977-05-01,13.0,0.0
5323,1977-06-01,13.0,0.0
5323,1977-07-01,15.0,0.0
5323,1977-08-01,16.0,0.0
5323,1977-09-01,17.0,0.0
5323,1977-10-01,17.0,0.0
5323,1977-11-01,18.0,0.0
5323,1977-12-01,19.0,0.0
5323,1978-01-01,19.0,0.0
5323,1978-02-01,20.0,0.0
5323,1978-03-01,21.0,0.0
5323,1978-04-01,21.0,0.0
5323,1978-05-01,22.0,0.0
5323,1978-06-01,23.0,0.0
5323,1978-07-01,24.0,0.0
5323,1978-08-01,25.0,0.0
5323,1978-09-01,25.0,0.0
5323,1978-10-01,26.0,0.0
5323,1978-11-01,28.0,0.0
5323,1978-12-01,29.0,0.0
5323,1979-01-01,30.0,0.0
5323,1979-02-01,31.0,0.0
5323,1979-03-01,32.0,0.0
5323,1979-04-01,33.0,0.0
5323,1979-05-01,34.0,0.0
5323,1979-06-01,34.0,0.0
5323,1979-07-01,35.0,0.0
5323,1979-08-01,35.0,0.0
5323,1979-09-01,36.0,0.0
5323,1979-10-01,36.0,0.0
5323,1979-11-01,37.0,0.0
5323,1979-12-01,38.0,0.0
5323,1980-01-01,39.0,0.0
5323,1980-02-01,39.0,0.0
5323,1980-03-01,40.0,0.0
5323,1980-04-01,41.0,0.0
5323,1980-05-01,42.0,0.0
5323,1980-06-01,42.0,0.0
5323,1980-07-01,42.0,0.0
5323,1980-08-01,43.0,0.0
5323,1980-09-01,43.0,0.0
5323,1980-10-01,43.0,0.0
5323,1980-11-01,43.0,0.0
5323,1980-12-01,44.0,0.0
5323,1981-01-01,44.0,0.0
5323,1981-02-01,45.0,0.0
5323,1981-03-01,45.0,0.0
5323,1981-04-01,46.0,0.0
5323,1981-05-01,47.0,0.0
5323,1981-06-01,47.0,0.0
5323,1981-07-01,48.0,0.0
5323,1981-08-01,48.0,0.0
5323,1981-09-01,49.0,0.0
5323,1981-10-01,49.0,0.0
5323,1981-11-01,50.0,0.0
5323,1981-12-01,51.0,0.0
5323,1982-01-01,51.0,0.0
5323,1982-02-01,52.0,0.0
5323,1982-03-01,52.0,0.0
5323,1982-04-01,53.0,0.0
5323,1982-05-01,53.0,0.0
5323,1982-06-01,53.0,0.0
5323,1982-07-01,53.0,1.0
5323,1982-08-01,0.0,0.0
